﻿测点名称,时间,数据1,单位1,数据2,单位2,数据3,单位3
左幅六号索,	2026-01-13 20:33:10.000	,-26.133333,mm/s^2
左幅六号索,	2026-01-13 20:33:14.720	,12.25,mm/s^2
左幅六号索,	2026-01-13 20:33:14.740	,17.15,mm/s^2
左幅六号索,	2026-01-13 20:33:14.760	,31.85,mm/s^2
左幅六号索,	2026-01-13 20:33:14.780	,26.133333,mm/s^2
左幅六号索,	2026-01-13 20:33:14.800	,3.266667,mm/s^2
左幅六号索,	2026-01-13 20:33:14.820	,-16.333333,mm/s^2
左幅六号索,	2026-01-13 20:33:14.840	,-53.9,mm/s^2
左幅六号索,	2026-01-13 20:33:14.860	,-67.783333,mm/s^2
左幅六号索,	2026-01-13 20:33:14.880	,-75.133333,mm/s^2
左幅六号索,	2026-01-13 20:33:14.900	,-35.933333,mm/s^2
左幅六号索,	2026-01-13 20:33:14.920	,62.883333,mm/s^2
左幅六号索,	2026-01-13 20:33:14.940	,80.033333,mm/s^2
左幅六号索,	2026-01-13 20:33:14.960	,52.266667,mm/s^2
左幅六号索,	2026-01-13 20:33:14.980	,57.983333,mm/s^2
左幅六号索,	2026-01-13 20:33:15.000	,53.083333,mm/s^2
左幅六号索,	2026-01-13 20:33:15.020	,48.183333,mm/s^2
左幅六号索,	2026-01-13 20:33:15.040	,-49.0,mm/s^2
左幅六号索,	2026-01-13 20:33:15.060	,-111.883333,mm/s^2
左幅六号索,	2026-01-13 20:33:15.080	,-72.683333,mm/s^2
左幅六号索,	2026-01-13 20:33:15.100	,-3.266667,mm/s^2
左幅六号索,	2026-01-13 20:33:15.120	,31.85,mm/s^2
左幅六号索,	2026-01-13 20:33:15.140	,31.033333,mm/s^2
左幅六号索,	2026-01-13 20:33:15.160	,12.25,mm/s^2
左幅六号索,	2026-01-13 20:33:15.180	,-12.25,mm/s^2
左幅六号索,	2026-01-13 20:33:15.200	,-17.966667,mm/s^2
左幅六号索,	2026-01-13 20:33:15.220	,6.533333,mm/s^2
